,nflId,pressure_delta,displayName
487,46304.0,0.0004322405346338237,Zaire Franklin
488,46387.0,0.0004296944929482761,Kendal Vickers
489,47812.0,0.0004289193086962205,L.J. Collier
490,40347.0,0.0004262032898081336,Mike Purcell
491,45009.0,0.0004257322891581811,Al-Quadin Muhammad
492,43404.0,0.00042486586229670736,De'Vondre Campbell
493,46146.0,0.00042224860393977575,Sam Hubbard
494,46457.0,0.00042199288705612435,Olasunkanmi Adeniyi
495,46796.0,0.0004182885039143931,Demone Harris
496,43638.0,0.00040811897130130876,Justin Zimmer
497,42431.0,0.00039324614753440096,Danielle Hunter
498,42559.0,0.0003777859442832875,Christian Covington
499,39959.0,0.00036862310253295424,Sheldon Richardson
500,40031.0,0.0003684546208640072,Logan Ryan
501,35562.0,0.0003554843571671177,Al Woods
502,48663.0,0.00035031498765340037,Amani Bledsoe
503,43516.0,0.0003461375151190074,Stephen Weatherly
504,53489.0,0.0003369691594106964,Pete Werner
505,53470.0,0.00032156436901990923,Levi Onwuzurike
506,44905.0,0.0003211054124841604,Montravius Adams
507,47888.0,0.0003048069038273345,Chauncey Gardner-Johnson
508,42421.0,0.00029822736077922207,P.J. Williams
509,52570.0,0.0002978690670482065,Khaleke Hudson
510,44957.0,0.00029350453472978144,Grover Stewart
511,47826.0,0.00028571250476984444,Jahlani Tavai
512,53467.0,0.0002800647197793694,Christian Barmore
513,53618.0,0.0002732095495836087,Marlon Tuipulotu
514,52503.0,0.0002729336752794099,McTelvin Agim
515,46204.0,0.00027293115825273597,John Franklin-Myers
516,35441.0,0.0002686945671702601,Ndamukong Suh
517,48123.0,0.00026630344079531004,Kevin Givens
518,41256.0,0.00026364300916587036,Jimmie Ward
519,53611.0,0.00025513980719412695,Adetokunbo Ogundeji
520,46133.0,0.00025126307134788414,Tyquan Lewis
521,46772.0,0.000237783822530091,Trent Harris
522,43787.0,0.00023407398689986742,Roy Robertson-Harris
523,52663.0,0.00023267752796175218,Tae Crowder
524,47973.0,0.00023241581843377944,Armon Watts
525,43376.0,0.0002298992405585484,Nick Vigil
526,53577.0,0.00022732265219110916,Ta'Quon Graham
527,44826.0,0.00022694470691085668,Derek Barnett
528,52462.0,0.0002212416939663926,A.J. Epenesa
529,45226.0,0.00021689471413798166,Josh Tupou
530,41387.0,0.00021682815298921845,Caraun Reid
531,44976.0,0.0002113526246462745,Matt Milano
532,52410.0,0.0002110521642787518,Chase Young
533,47787.0,0.00021096758233255227,Clelin Ferrell
534,46255.0,0.00020967021571497997,Jacob Martin
535,43306.0,0.00020553178059572186,Keanu Neal
